VM Identification (UUID),AMU,AVMU,ADU,CLS,TC,RL,GL,Class
C6 C5 33 24 B6 A4 38 58-42 10 21 97 7E 67 32 0D,92.5227699,30.56986287,33.55538515,36.72647452,73.83513046,47.39551888,83.03235571,Partially Malicious
01 1A 4A 37 67 73 9A BF-BD 36 0F 22 C0 37 A3 05,79.08077381,18.50461173,84.624553,95.74843995,94.19635117,16.54126269,26.46621426,Partially Malicious
BC 97 3F C5 2B 8C AD 6A-01 11 21 72 68 10 7D 93,94.00144125,10.10643929,85.75273938,42.10972163,75.67901138,50.67948357,75.35686871,Not Malicious
79 A1 B2 0C BE 36 9A 67-AF 3F 36 69 00 2F 4B AF,52.03313629,57.55744319,59.14079643,38.90733874,41.3060509,10.51563165,71.96806559,Not Malicious
69 17 25 93 84 59 6C 77-7E 20 36 31 03 0E B0 A9,91.07912377,52.50689526,13.6212934,24.33902881,79.66652285,60.04077722,15.36868795,Partially Malicious
28 1D B5 6D 67 A2 C7 52-08 B8 24 01 AD 08 AC BD,11.16552866,28.13683997,5.445213175,23.63628056,42.1320294,24.19100258,36.50110264,Not Malicious
28 75 C5 5E B6 6D 46 8D-01 81 C4 38 40 14 44 18,2.789217577,68.46537875,92.42192882,96.96954967,33.35881448,96.09833633,97.88376454,Not Malicious
23 16 69 52 4A 34 8C 6F-17 70 28 31 6E C1 32 2B,51.19329177,87.30785009,13.74984823,20.48457895,43.53045049,97.60790436,32.15752859,Partially Malicious
8E C0 1E 70 8A BB A0 C6-2F 25 4B 39 1F 81 2E 0E,51.77691505,24.90491207,91.71966155,67.36330665,74.98936422,73.8056814,57.82682646,Partially Malicious
AD BB 4B 8C 6E 31 9C 32-5C 14 82 7E 52 54 71 1E,84.71760693,87.4016672,98.13438886,69.47187798,84.36490555,11.943202,0.199160588,Not Malicious
87 70 61 69 9A C0 30 7F-75 BC B6 80 4D 11 1B 55,65.54026425,56.22955724,20.8796723,2.710952636,55.99251002,82.12478306,79.26906109,Not Malicious
93 8D 93 AD 4C 98 8A 03-63 BC 8B C2 0D 6B 3B C5,86.58296491,24.5570303,37.62693438,38.10271661,74.68581288,88.68792885,51.09206241,Not Malicious
BA C3 36 67 73 10 A5 62-6B A4 8A B2 AE 30 78 1D,24.41682492,73.94894368,48.75450517,2.604382985,46.13544822,84.39926805,77.33505543,Not Malicious
17 83 69 BF 37 51 13 29-AB AB 07 18 9F 70 76 04,40.32727132,64.67981098,26.20574362,69.93635024,36.09969496,97.92861325,67.50277863,Malicious
06 92 B0 17 19 3C BC 0C-82 67 42 42 B8 43 BF 89,67.19401338,3.056752843,97.46634575,57.75280078,37.76680802,1.785486734,93.72373087,Partially Malicious
19 A8 22 76 32 8D 46 00-25 46 9A 05 0C 76 A0 10,37.52519868,98.29949846,77.66032068,18.74644939,52.97297658,14.91701119,90.37863729,Not Malicious
54 A0 27 7A 97 22 B3 A0-79 9C B5 5D C7 3B 19 0F,65.33460009,96.79907832,80.57357773,47.95827197,6.213846774,18.12243368,49.84637026,Partially Malicious
82 74 7B 02 67 1C A9 12-00 AD 9B C0 3D 71 07 8B,61.63251143,90.81543559,80.7423953,32.62775288,31.2088557,5.294744492,39.6996888,Partially Malicious
64 97 43 90 83 B1 81 59-19 89 40 33 38 2E 19 52,9.119266828,88.79333322,63.52901647,78.00627951,63.60105445,69.95350648,34.64424683,Partially Malicious
2C 38 6B 13 7F 2D 59 A0-66 7E 21 29 B1 11 8D A4,17.69645111,31.64074631,45.99313729,94.65619753,5.300908081,95.32935294,82.44319603,Not Malicious
A6 7C 7D 12 28 4F 94 A5-90 32 8F 36 36 63 27 46,50.33386786,42.55230742,3.428321678,90.84135192,63.36529034,13.14871164,18.80875928,Not Malicious
C2 6B 5E 42 4F 57 05 10-1F A2 B0 9C BC 9B 06 4E,74.38121578,59.84023794,18.77718225,66.40941549,41.09467266,3.121439876,3.851989349,Malicious
5C 96 5F B4 3B 68 97 02-A7 96 5E 93 A3 A5 66 06,93.79174593,6.400944633,97.00169665,67.03722411,71.67606352,2.487738996,77.44669148,Not Malicious
1D 5B 11 4E 45 85 62 6C-20 8B 6C 93 21 20 90 37,16.03280348,94.97929614,79.15877907,26.16283916,48.63276322,94.98090771,83.87176366,Not Malicious
08 66 C6 7E 5A B8 BA 61-88 BB 3C B2 47 05 0D B1,12.06764272,58.47753723,77.98021763,25.36651132,92.95896804,65.87900087,72.28335246,Not Malicious
8C 0C 22 98 0F 4B 1C 22-5C AA 90 6E 0F 27 06 A1,42.50007972,80.43222449,26.10998202,61.64658362,95.8346129,94.0034666,22.16949749,Partially Malicious
07 0D 29 C6 3E 9A 1E 6E-31 BE C3 1B 34 70 50 05,35.20271729,14.69467465,26.18348988,5.520347647,24.19071634,3.494068284,34.77682643,Not Malicious
0D BF BD 0B 01 5A 90 17-78 52 72 AC C7 6E 1E 5A,71.64264257,51.34105742,0.727202051,43.72330727,63.66244598,71.59576587,11.54084289,Partially Malicious
AE 5E BD 6A AD 85 83 5C-B6 BE 75 14 98 58 B5 95,5.140467466,19.97610894,5.585415864,10.130007,96.05796512,2.22441459,1.751781874,Not Malicious
6B 4F BD 3A 3E 47 78 19-27 27 77 78 26 1E C4 19,74.11291782,63.18959598,52.29247359,47.95397649,63.8007591,86.55073762,12.57910708,Partially Malicious
C6 0D 7A 23 A7 21 09 5E-0E 67 0D A5 91 39 6B 00,32.31380337,69.77142996,26.17806319,10.36554557,32.74602567,23.81783196,38.48598065,Partially Malicious
A8 44 89 C7 63 4A AC B7-06 7D 40 40 83 B4 73 BA,24.19958503,50.22952299,83.57965788,49.34304793,91.26915898,94.88390571,70.06544859,Malicious
3C B5 66 89 14 79 AC 06-34 73 AE 0A 49 51 BE 18,66.31285155,26.10092514,40.13848513,71.49806721,84.5732103,81.76664602,91.28493521,Partially Malicious
2A 94 AD 39 AB 3B 7C 7D-7D 73 AF 93 92 84 0A 3D,96.3884838,45.29530289,16.33482069,15.76122885,50.23386071,54.23462666,92.19082143,Not Malicious
1F B2 34 2F 86 A6 25 C0-8B A7 5F 36 5B 94 96 0F,36.20532459,39.16730357,5.888772451,71.29507107,91.03901676,51.23470817,40.92723735,Malicious
6A 55 39 47 5B 65 34 9B-54 12 2B 22 21 38 94 07,42.94870232,86.95157162,81.46935742,67.0729647,42.33979858,85.06183755,81.62224596,Malicious
00 09 9A 29 AF B0 32 24-0E 1D 11 5D 8D 75 A6 B4,92.03394735,11.06342941,73.00381297,66.76105377,21.07084253,30.38262241,68.13504598,Partially Malicious
63 BC 17 A9 8F 32 8B 32-A9 A0 39 B0 C0 44 29 A2,33.18473856,20.95797096,22.10513778,83.41275679,81.22785409,68.89412712,18.52240876,Not Malicious
42 56 4F 57 25 43 67 60-AA 3E 7E 52 6C 37 A1 58,54.03251881,55.03039322,84.2121737,27.08850989,5.359411226,58.16181418,29.18786195,Partially Malicious
07 31 4D 98 4D 42 22 C2-21 7E 5D 5C A4 3A 5B 81,54.00968948,47.76828024,16.60222536,7.494969058,61.10319519,99.89738489,13.07071266,Partially Malicious
8F 24 5D 83 9E 20 29 03-BF AD 2F 75 61 B9 43 1D,84.00242617,23.85558142,82.81411538,52.17850011,38.54973339,24.08366913,1.265377441,Not Malicious
AC 82 22 32 0A A2 24 2E-6C 07 6C 38 6B 03 7D 1E,93.51430062,52.52074009,88.62120881,82.40975293,43.49153753,46.51131177,23.4813224,Partially Malicious
A5 C4 A3 37 7A 7D 40 C7-AA B2 83 12 21 27 22 85,42.48166071,46.55582327,1.021091294,62.81212863,90.45410449,25.5292056,19.62965276,Malicious
45 13 AD 5E 24 95 B9 AB-61 14 73 22 2D AD 7F 1C,46.39019644,28.24579136,98.83413491,28.67765544,54.463643,76.13622798,14.67734679,Malicious
4B 30 0B 4E 4B 76 A8 1E-8D 58 AC 50 1E 9F 4F 5F,33.22357654,87.02119336,44.31680241,8.493143509,69.13141308,24.16345411,90.11985465,Malicious
29 15 71 93 0F A8 53 C7-5D 68 B3 1C 91 91 49 72,0.780650428,45.68976079,72.67518807,35.52883598,11.4681581,8.534426058,19.49981859,Malicious
A2 03 BB C2 A3 0C BB 4A-C2 38 68 05 AE C5 40 41,85.23920019,60.8071135,57.67529606,43.23558218,88.40223944,35.40827545,56.42657094,Partially Malicious
98 7E 22 1B 02 09 BE 71-01 95 3D 81 8C B3 5B 72,42.69174079,85.95791962,63.65138339,71.2541886,45.94237676,40.14442625,82.88591239,Partially Malicious
84 00 58 81 98 57 24 17-28 27 27 36 2B 5E 77 83,81.66182355,45.41653325,60.68875294,33.65069162,92.98743979,69.83213968,47.637057,Not Malicious
15 69 46 7D 3D 1E 04 78-AB 63 C1 0A 47 50 40 47,49.7493419,3.133704526,38.05818919,2.893790676,0.773335164,90.19025257,71.76197667,Not Malicious
A3 4C 67 66 AB 25 49 C5-21 50 68 8E AD 07 17 81,23.26601164,13.86430396,12.26338124,22.37023336,90.5227048,6.601398358,38.71173678,Malicious
C7 A0 6A 6B 3B 54 80 72-10 BB 07 85 91 95 28 7B,47.01992301,74.59472591,21.00320033,36.02740771,66.9323892,77.15026311,88.8853991,Partially Malicious
22 53 73 2F AA BF 5D 1D-54 44 BA A6 07 B4 5D 92,36.06627003,83.87573209,3.62425686,48.03092178,97.30904658,37.59400021,72.71691254,Malicious
10 A0 4D B2 BF 03 6F B5-76 B8 22 53 62 57 5A 00,80.43995366,74.27083849,41.50350895,8.388498309,54.6991925,69.30614318,38.16297838,Malicious
86 0C 06 25 13 96 B7 B5-43 73 66 61 01 83 7A 84,89.96014128,36.08245083,50.08413554,65.57815581,23.73218822,39.48967796,55.4618136,Not Malicious
76 3C C4 0D 31 13 62 10-16 1B 57 56 5C 60 6D 0B,15.69406499,17.29095856,31.69783361,18.21405513,88.21041059,42.78840261,62.24715335,Malicious
8E 17 91 31 19 06 0C 6A-6D 4D 40 2D 9A 26 42 5A,31.55854779,25.73064326,38.59493507,54.41563129,5.159427813,88.63132207,52.40784845,Not Malicious
21 2A 8D 99 88 51 22 AE-59 9D 3C 62 78 92 0C 98,74.88555768,88.37379516,63.07494072,87.21972076,47.80789557,98.31049871,78.38482034,Malicious
74 50 3C 26 33 55 6E 50-53 AE 32 18 98 8B B9 92,53.27807702,60.10247293,11.83391782,96.67473197,28.84150967,82.03483258,74.90032219,Partially Malicious
04 21 52 05 67 74 2A 0D-3C 22 4D 97 1B C5 92 33,90.38475977,98.64458673,64.24039814,84.27862694,42.8038656,63.42346225,27.4574031,Malicious
71 C2 06 BE A3 A2 42 0B-6B A8 52 1C 7C 61 95 67,8.523607026,69.88448991,41.27052634,14.55903083,2.667891303,54.29268412,58.54417541,Partially Malicious
2A 81 0B 7D 04 59 A4 9B-37 51 12 65 9D 88 06 6E,87.98197189,81.70260369,60.6785748,5.098962852,91.40634551,0.92661574,93.57902798,Not Malicious
47 64 95 B3 70 91 18 50-21 2C 1C 40 83 19 A1 AC,24.2883923,8.457250827,94.15198854,37.98243508,89.99290957,91.79243441,83.46463883,Not Malicious
14 8D 51 2A 64 53 A9 BC-52 48 9E 45 B7 15 06 43,13.56449849,89.25024589,62.66447527,22.742911,25.06978682,22.15788896,13.58137724,Partially Malicious
77 74 87 40 42 79 89 87-C6 21 20 96 6A 4A 02 63,89.87731519,18.07309211,79.66748132,74.51079457,37.98074776,64.86013999,44.60395567,Malicious
41 4A 89 0C 1D B9 0D 05-BF B3 38 47 54 A9 44 3D,64.63524094,97.72113255,70.84817696,7.672821047,84.95225882,13.27287184,45.41038261,Not Malicious
72 6C 0B 76 82 5F 63 0E-25 0E C3 0D A8 1D 38 BC,64.58304543,19.93826521,21.56835521,48.11551655,85.12734482,18.71716613,31.19519158,Malicious
86 1B 23 21 6D 7C A4 3E-0B 6B 82 8E 4E C0 B1 BF,31.95468197,18.43888775,73.17567183,14.45215587,62.03379026,33.73743768,99.2119235,Not Malicious
1F B4 A9 8F 56 A2 47 9B-29 AB 82 B4 6C 1A B5 A4,29.27686339,50.33506318,49.81236188,97.24467438,33.98943371,31.88761461,19.50415374,Malicious
51 1E B9 07 3D 6A 6C 48-56 04 5D 3A 7C 7F 1C 20,75.29919842,80.61826992,87.59985508,90.09249425,28.83801276,8.456701316,21.15492732,Not Malicious
AA 18 28 45 25 3B AF C2-86 66 48 92 94 C3 4F BA,94.16966167,90.12626478,93.14129302,48.05203363,87.48782905,46.01421996,76.59880775,Not Malicious
84 23 BB B8 A6 13 33 62-1F 48 0B 74 C3 99 38 94,79.9204171,94.05039468,51.64829132,48.20096966,1.151651693,97.9789907,68.29162165,Malicious
1B 0B 93 88 02 91 14 BA-43 5A 07 C6 34 2C B2 7B,21.7758512,34.79098008,8.508318405,35.71939254,91.541412,17.49678897,94.5151143,Malicious
78 1D 16 74 49 3A 65 7A-30 BA 12 C0 B4 6A A6 45,28.66375912,21.10935165,85.97448675,94.72656598,62.4368042,63.85709383,6.239063107,Malicious
17 02 1A 83 01 48 60 15-0B 5E 75 B1 AF 7C 60 72,85.17464147,89.80281267,36.90742138,68.68325427,9.025920196,84.25763272,71.09923129,Not Malicious
33 5F 11 59 57 63 87 5A-1E 5E B1 3D 68 1B 18 95,55.88312749,63.65324283,33.69317179,91.71529561,45.6476488,25.66978344,95.33199193,Partially Malicious
64 BE 92 5B AD 1A A3 B6-4A 8E 75 40 93 B3 29 7A,99.44880506,91.20989421,85.61261701,96.87290625,34.71580098,81.56353557,42.46936197,Partially Malicious
B7 8D 8E 3C AA 22 91 9B-A3 9A 4F 2B 6B 8C 27 49,76.64030624,62.74401006,36.33362595,39.7307724,50.56031003,28.00912563,38.94639679,Malicious
BB 48 65 B6 C7 0A 92 8E-79 08 3F 49 AF B1 4F 51,35.9833269,68.65315771,6.450595405,42.48337177,89.82469612,93.83831662,64.25536526,Partially Malicious
69 AB 4A 33 68 6F A4 AD-A9 32 53 39 87 7E 55 8A,49.35450442,89.58775903,76.42782707,56.64392297,8.654034595,42.83341982,13.62846046,Partially Malicious
25 8E 15 6D 87 46 20 75-C5 64 20 92 76 47 54 66,24.94015108,88.6690817,48.02690417,33.04411294,96.97636442,34.26738743,91.48160233,Not Malicious
00 54 A9 80 9E 4E 07 13-05 94 30 31 02 66 A7 80,38.28681717,75.54742347,45.81620915,73.39510676,87.36243884,92.89429027,12.5371436,Partially Malicious
36 0B 6D 32 89 2D 14 9C-19 52 8D 7D 80 0A 7E 33,46.22440404,69.61036657,98.91110761,58.88858176,75.42768492,63.65480895,56.70085349,Partially Malicious
7F AA 11 13 1F 64 2D 1D-81 17 5C 4A 5D B1 0B AE,78.16130874,95.67489361,25.87819944,27.294873,41.99371144,81.80266644,81.46595162,Not Malicious
79 48 87 79 8A 60 8D 7F-AD 0A AB 8D 9A C1 36 3B,38.52305849,86.15774305,1.207197044,1.022851685,63.62205225,10.39659385,24.94238291,Partially Malicious
94 3E 8F 28 74 4E 21 0A-85 6A B1 8B 84 24 72 AD,8.420237179,42.96456563,44.62808256,85.61344949,22.32738921,26.99177578,52.91706667,Partially Malicious
BA 50 AC 64 BA 62 54 A0-44 03 AA 79 91 3A 87 79,29.26944237,33.75902361,75.24465962,24.36082605,56.09832295,65.21037296,44.9766753,Partially Malicious
04 72 61 0A 57 8E 05 C0-6F 89 05 7F 66 1A B2 6F,52.3273356,68.07655598,43.78456158,80.08906233,64.21940492,73.43981005,50.49671925,Partially Malicious
96 7D 80 3A 62 48 AB 6E-BE 28 0F B3 97 C7 26 9C,4.644374353,8.881849321,19.34356653,73.34697235,57.82530453,49.61312144,58.37626533,Partially Malicious
37 A7 73 0D 22 07 4E 09-86 17 A2 47 60 45 70 42,8.037755639,49.91909214,43.30543593,30.77503486,33.2540149,51.36995839,69.08338389,Not Malicious
5A A2 5E 5F 34 A1 BD C1-9F 37 48 18 32 62 65 A0,87.74308657,67.35976689,99.50345121,75.96580477,78.74486693,80.96947828,45.4138504,Malicious
57 22 AE 32 8E 8D B7 35-98 82 8F 2E 20 88 BB 2F,38.02361131,15.48218285,71.77608432,94.21136485,57.84743992,28.25623885,47.3980498,Partially Malicious
1F 76 10 11 55 BF 08 70-31 45 53 10 54 00 08 48,84.26919592,49.76923055,50.81111386,34.24258638,19.96131858,48.25600868,78.52654011,Partially Malicious
BD 2B C1 AC 11 3E 6A 15-2B 4A 12 79 8C 90 32 8B,72.67437243,73.63959964,31.66999476,97.0994066,52.62377902,44.6829591,89.33403112,Not Malicious
13 83 C1 85 A1 79 89 B7-5E A2 41 38 64 6D 19 05,82.45742103,99.42457307,83.66808389,44.5217988,25.4231694,1.020052294,34.86247003,Partially Malicious
C5 BD A8 04 B7 2C 68 01-31 B1 40 4A 1C 7F 9C AE,86.79165486,94.89744312,33.67425565,95.6318775,5.830660185,57.73047631,41.75951041,Partially Malicious
3A BE 11 54 00 34 01 BD-3D 8F 0C 3A 6A 46 15 0E,94.71826017,28.05237108,73.80383404,63.71800918,91.5444604,94.59244059,95.12300158,Partially Malicious
4D AA 6A 5C 6E BF 7D 38-B4 05 4D 51 07 C3 BF 59,1.545818376,73.32419927,79.46187122,85.09764738,48.59505247,38.99054569,58.34109469,Not Malicious
40 AD 20 94 18 57 A6 58-AF 2E 26 6C AD 46 9A A4,85.51045808,40.35711053,91.86298754,75.73177928,39.21748965,51.70697826,57.66182777,Partially Malicious
2F 89 BF 05 5D B0 A6 78-70 88 1B 76 6E 38 02 60,30.7358304,54.78726589,98.94355306,10.70165009,2.294316856,93.05981092,42.64879839,Partially Malicious
06 98 9F 1F 43 1F A2 65-76 87 06 2B 9E 93 38 67,32.49212529,31.93681979,69.26506698,70.92913531,12.2598023,76.4682262,62.75403807,Partially Malicious
0E B1 98 73 8F 53 51 7A-73 A1 06 74 2A 00 7B BE,84.31442365,2.244667638,71.16746433,97.73123929,51.85122361,58.01248765,35.70691867,Partially Malicious
1D AB 44 74 5D 73 03 B4-53 80 BB 03 B7 69 44 31,32.00896749,13.4918155,46.42934685,16.41041474,50.3900322,10.63592245,51.41689328,Partially Malicious
7F C4 17 16 8B 43 99 B6-27 61 88 B4 B8 B6 B2 09,83.20625211,84.39973984,75.66086198,99.00786182,62.51597527,38.69581959,6.770553176,Not Malicious
7E 6D 33 71 79 60 3C A8-5F 72 53 53 70 5A 57 43,30.9990733,25.68505161,27.85740649,72.92022058,11.07459043,6.053732623,43.44828169,Partially Malicious
A1 95 2E C3 C2 29 6A B3-87 5D 8B 30 60 0D 4E 41,4.907973989,37.58601896,75.60203679,10.62606694,43.50609817,14.17175379,47.87169991,Partially Malicious
A6 89 31 10 58 C0 0C 71-32 0D 7F 55 97 56 7C BF,27.66023204,38.05733397,48.15916338,28.45625747,82.67443324,39.51729777,66.99764948,Partially Malicious
64 5F 81 B6 2E 0E A2 0C-A2 8C C5 67 47 51 54 91,36.80808586,13.88607249,82.97066501,94.72016342,9.891891982,29.21986321,86.73746842,Partially Malicious
84 39 74 8B 18 B6 20 05-31 4C 23 06 87 63 AE 90,54.36268317,50.41185288,85.06871487,10.08667232,7.542846833,51.67976188,82.71753916,Malicious
50 1E A9 91 70 1C 8E 1B-97 6F 05 B1 B5 B8 BC 90,22.19131714,14.91374381,61.94079863,89.95971963,83.81707447,85.73490134,51.75100595,Malicious
0B A8 97 75 28 98 B6 4A-41 26 2D 8A 53 6F 52 BC,29.35408319,64.33538857,22.31374625,41.37607494,61.12577044,58.39157276,74.88467975,Not Malicious
1B 64 B2 3D 76 67 A5 36-4C B8 2C 7A 35 B3 B8 65,31.91252441,74.05521318,14.38637728,61.52937754,32.86364051,54.61424957,54.8522515,Partially Malicious
36 00 54 34 72 85 C0 6D-37 1A 5C 64 40 4B 2E 87,26.05811469,49.40691403,66.12474928,53.20282325,44.16200678,55.89181681,45.80230248,Not Malicious
30 AF BD 88 68 50 AB 7E-28 B9 8E 1D 36 85 A4 98,9.882242468,96.67041768,9.114964336,70.08007628,41.59212865,51.06783048,38.34545342,Not Malicious
0D 3F 1C 77 97 22 48 4D-51 30 22 7A B1 12 BD 54,30.07813711,48.1590572,54.03874492,31.72469287,0.405254276,71.72780675,88.60454934,Partially Malicious
05 65 1A 5C 40 89 24 8B-20 8B 7A BB A0 0C AA 2E,70.8341769,53.05306304,29.73685089,88.80789881,46.08355253,62.76096849,95.44902069,Malicious
6C 18 47 27 39 60 A3 98-14 8E 79 BF 62 5F 3B 3A,1.352774794,15.50642847,53.66724576,76.75622964,47.44613908,79.8735146,83.91069209,Partially Malicious
74 A2 B0 61 C1 C5 BE AE-A7 75 22 4E 99 6E 4E 8E,55.38638126,48.45214924,49.42303837,13.85254721,50.47405271,39.79619477,77.70381164,Partially Malicious
07 43 40 92 48 B1 BE 5D-78 C0 B2 86 C2 82 26 1E,56.13312469,13.84546227,87.15335761,24.36105768,55.60362646,34.38755209,13.19811171,Not Malicious
27 55 A7 8F 51 0D A9 10-A0 32 50 9E 4A A1 4E 58,0.624868248,34.91040625,87.07390398,34.05946337,59.15092531,47.25152587,89.40383263,Partially Malicious
12 69 19 13 4D 43 94 02-44 7D 7D B1 09 28 A8 60,28.83370337,86.48677223,29.63563873,60.59495802,91.70337322,70.8887825,3.633751691,Not Malicious
4E 1E 9E B9 60 A2 9B 09-6C C0 64 22 AE 11 89 C5,67.80279198,18.46768886,10.80219136,15.70447,10.31189224,59.44030714,56.0642282,Malicious
2A 97 A4 C6 65 40 26 71-3C 7F 65 8D 08 9D A2 9D,15.57105564,67.61630677,97.97227434,67.7180895,32.82016826,85.26054211,33.22108478,Partially Malicious
5A 8E AB C5 3B 18 81 70-C6 1F 32 B4 BF 4E 2F BE,95.75250452,41.12093243,68.61531513,56.24122069,28.60707522,35.03303151,32.93567617,Malicious
5B 13 B1 1E 87 40 0A 48-72 13 50 4A 3E 63 99 44,36.29281292,25.21269207,70.06560256,34.82666095,95.90606611,84.10297964,11.51281742,Partially Malicious
92 43 C2 24 5E 69 00 14-24 13 5C 31 AC AC 56 27,24.35717955,82.98201507,65.85510981,56.3771792,69.2437671,77.06738391,52.16753779,Partially Malicious
6D A0 51 79 11 38 7D 87-C5 71 08 9C 1D 48 0C AA,32.63041515,6.238738482,80.8695823,74.46412745,87.42534059,50.0527241,43.38772559,Malicious
54 5A 48 69 37 B5 44 40-36 85 39 5A 20 78 2D A5,29.84312059,70.28248121,21.35522618,46.01461669,80.32364593,76.26397166,80.2726371,Malicious
AF 49 93 A5 72 B7 05 32-40 93 0F B2 3B 37 39 44,28.29090981,73.78576117,39.77889785,89.13152486,71.95561474,55.36219427,48.41393812,Not Malicious
45 AF 44 08 05 95 29 29-1C 53 03 3F 21 93 39 78,23.66432733,14.62388522,94.8460241,84.96755154,19.09497415,37.93860142,58.92771335,Partially Malicious
BE 3F 0B 8C A0 66 A9 48-22 87 C0 65 90 A4 51 25,40.19328542,38.60643914,25.99340062,59.90651702,36.75307854,72.03146401,39.3487769,Partially Malicious
5A C4 74 02 15 57 26 02-C1 57 29 6C 5C A1 42 57,39.771691,17.07706263,56.57925313,21.20351093,25.6615341,19.56168082,84.73937179,Partially Malicious
46 58 6D 17 02 6F 40 15-65 2C 88 76 AA 17 12 AD,1.52153351,41.55853762,22.26618365,3.853759294,80.83976482,43.55890443,65.25740082,Partially Malicious
8B 1E 1F 8A B9 16 8E 16-A2 36 47 0A C0 24 4A 65,2.267568584,57.45623635,2.70245383,67.91924639,71.29150759,87.39846982,30.08790879,Partially Malicious
AC 96 AA 58 2E 1D C3 8E-07 7B 16 7D 6C 28 93 78,70.46165241,55.94853179,55.06442568,92.13341436,9.518803004,44.43463541,18.67303216,Not Malicious
26 91 92 77 67 35 03 70-B7 9D 86 16 C5 74 0F 95,81.43639371,19.99965036,59.24917326,9.15737873,35.44349222,91.77811945,9.157659871,Partially Malicious
15 43 50 08 97 7A B8 03-10 6E 21 9B 19 2A 9A 87,49.10697908,19.0250468,28.71815469,10.8592038,84.80503183,29.26284648,2.189360899,Partially Malicious
4C 20 04 6E 87 8C 85 A7-A0 C0 97 16 21 AD 1D 9F,89.73672449,98.29121961,44.9066554,73.70458173,77.4595494,39.02217685,77.72502749,Partially Malicious
3F B1 8B C1 B9 48 9F 68-8B 74 B2 24 09 3B 0D 1A,29.95150982,34.71038176,73.52328594,83.82800873,35.22899116,32.48632577,26.64675125,Partially Malicious
51 BC 0A 90 26 46 6C 56-BC 7E 50 60 1E A2 C2 83,1.419563772,87.29696356,58.65764879,16.50463694,95.75347605,14.39051138,78.49272291,Partially Malicious
BC 75 15 17 82 9F 66 9D-9F BC 57 78 93 2E A0 32,38.49048649,36.53963039,44.54945275,13.33586314,29.96715692,37.0205078,21.66677387,Malicious
03 96 57 9A BA 5E 4E AA-A7 8F 96 21 77 74 BA B7,92.45804286,93.75403615,30.44090412,64.74987986,78.97591037,88.12589579,79.29126087,Malicious
76 03 89 BF 47 8C 46 BF-3C 14 C5 A6 5D 37 52 03,18.37493926,23.11109924,85.46535606,64.02728718,60.65684234,29.92583326,78.99725566,Malicious
AC 0C 1F 5B 05 BF 7C 13-9E 6A 28 48 3C 76 36 3A,55.07010909,28.03176954,61.99190152,12.00869521,46.51868491,99.17393485,54.40979438,Malicious
19 5A C2 99 9E 43 68 44-34 BE AC B4 70 0B 21 63,37.09302602,20.27133063,34.22524952,33.93885335,7.468518972,69.08782694,14.90495979,Partially Malicious
77 1D 9E 89 A3 03 2A 5B-76 09 6C 86 25 7F 5C A5,36.35422269,40.52194845,57.99052729,57.61873626,33.17857634,20.42329725,22.57747904,Partially Malicious
7E 79 92 98 3D 86 BB A0-B3 18 0E 1A 5C 6D 4B 5B,64.50784112,37.86000942,85.58361349,74.53734574,95.4810551,80.18743339,41.74019684,Malicious
18 BE 6C 1F 06 09 94 4F-9F C1 81 BC 09 60 1A 3D,49.40571369,71.58400175,11.59626183,76.5643955,45.20254874,83.01161241,57.36911267,Not Malicious
95 32 19 76 6D 3E 86 84-80 96 04 4B 28 55 01 10,32.55492819,86.30293254,74.65298257,67.14546939,54.03925263,70.87255903,11.3820401,Malicious
8C 4E 47 B0 47 64 86 BE-11 79 52 09 A8 39 52 A9,77.42405371,2.311880929,60.74746737,81.05692166,77.20643152,37.16217874,79.22591727,Partially Malicious
7B 5C 80 54 B9 0F 17 91-1F 75 89 11 89 0B 16 5E,96.6156715,8.243728282,2.576612343,69.27386379,98.25949774,86.45555138,76.46629095,Partially Malicious
C0 66 B3 86 50 86 BA 95-50 9A 79 51 03 1F 02 11,40.84519856,75.0398035,9.885874466,26.40096842,94.80248955,22.56403725,51.1048823,Malicious
6D 38 65 00 08 80 00 25-36 B6 56 83 BD 29 2A 66,97.4488118,20.44233373,61.5851911,31.5084268,0.416317281,84.61803987,41.73869326,Partially Malicious
51 C6 82 23 77 78 2D 96-68 BB C5 BA 8B 20 AE 04,74.97749136,2.618678725,93.22951265,66.66268249,85.07500821,5.869842311,94.37700378,Partially Malicious
6F 81 82 1B 2E 1E 82 8C-22 C3 C0 1E 38 AB 9E 79,33.71482967,97.76542388,61.9904671,10.30157221,65.73236026,29.57737588,86.99361364,Partially Malicious
9D BD BA BC 1B 7B 84 AA-5D 87 50 4F 2E 90 0C 4B,11.09151933,24.92058822,73.74456164,19.40100673,36.07203625,6.925346495,98.57467883,Not Malicious
B8 6E 25 80 B5 65 63 73-6D 36 4C 47 86 2F 4F 2F,77.73152698,0.776547027,9.165963979,94.99655698,47.39292619,71.01765743,16.07590396,Partially Malicious
C3 BF 3D 8F 85 4B B2 54-B3 15 13 05 86 25 51 23,0.622475176,54.07064003,28.70601937,95.77657151,55.23272659,18.89808895,42.0494529,Partially Malicious
A7 AB 52 3D B1 78 43 36-98 1E 5C A9 C1 83 44 AF,76.83849033,15.44872074,65.26228745,4.695229208,17.1507668,85.25352257,80.11001966,Not Malicious
